Requirement_ID,Category,test_case_no,Auto_Drift_Estimate,a0,a1,a2,a3,a4,a5,a6,t0,actual_frequency,present_temperature,f0,temp0,executed_requirements,executed_requirement_texts,theoretical_frequency,delfbyf0,deltaf,new_time_period,delta_time_period
REQ_4,Edge,217,enabled,2,2,5,2,1,1,2,90,7009,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_4,Edge,218,not_enabled,1,2,5,0,0,2,0,50,7009,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_4,Edge,219,not_enabled,2,2,5,2,0,2,0,50,7009,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8188973.0,65511784000.0,1.5264427509477988e-11,-49.99999999998474
REQ_4,Edge,220,enabled,1,2,5,0,1,1,2,50,7000,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175813072.0,1406504576000.0,7.109823966275819e-13,-49.99999999999929
REQ_4,Edge,221,not_enabled,2,2,5,2,1,1,0,50,7000,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,4299353.0,34394824000.0,2.9074135323585823e-11,-49.999999999970925
REQ_4,Edge,222,enabled,2,2,5,0,1,2,0,50,7009,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8364932.0,66919456000.0,1.4943335469632573e-11,-49.99999999998506
REQ_4,Edge,223,enabled,2,2,5,0,0,2,0,90,7009,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8170451.0,65363608000.0,1.5299031191909577e-11,-89.9999999999847
REQ_4,Edge,224,enabled,2,2,3,0,1,2,0,50,7000,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_4,Edge,225,enabled,2,2,3,2,1,2,2,50,7000,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179914814.0,1439318512000.0,6.947732458830586e-13,-49.999999999999304
REQ_4,Edge,226,enabled,2,2,3,0,0,2,0,90,7009,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_4,Edge,227,not_enabled,2,2,5,0,0,2,2,90,7009,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179702693.0,1437621544000.0,6.95593355990534e-13,-89.9999999999993
REQ_4,Edge,228,not_enabled,1,2,5,2,0,2,0,90,7000,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8188972.0,65511776000.0,1.5264429373500195e-11,-89.99999999998474
REQ_4,Edge,229,not_enabled,2,2,5,0,1,2,0,50,7000,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8364932.0,66919456000.0,1.4943335469632573e-11,-49.99999999998506
REQ_4,Edge,230,enabled,1,2,5,2,0,2,0,50,7009,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_4,Edge,231,not_enabled,1,2,5,0,1,1,0,90,7009,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_4,Edge,232,not_enabled,1,2,3,0,1,1,0,50,7009,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_4,Edge,233,enabled,2,2,5,0,1,1,0,90,7000,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_4,Edge,234,enabled,2,2,5,0,1,1,0,50,7000,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_4,Edge,235,not_enabled,2,2,3,2,1,1,0,50,7000,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_4,Edge,236,not_enabled,2,2,5,0,0,2,0,50,7009,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_4,Edge,237,not_enabled,1,2,5,2,0,1,2,90,7000,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_4,Edge,238,not_enabled,1,2,5,2,0,2,2,90,7000,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179721214.0,1437769712000.0,6.955216722744724e-13,-89.9999999999993
REQ_4,Edge,239,enabled,1,2,3,2,0,1,0,90,7009,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,4103989.0,32831912000.0,3.045816388441492e-11,-89.99999999996955
REQ_4,Edge,240,not_enabled,2,2,3,2,0,2,0,50,7000,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8188091.0,65504728000.0,1.5266071753956843e-11,-49.99999999998473
REQ_4,Edge,241,not_enabled,1,2,5,0,0,1,0,90,7000,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,4086349.0,32690792000.0,3.05896460166163e-11,-89.9999999999694
REQ_4,Edge,242,enabled,2,2,3,0,0,1,0,90,7009,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,4085468.0,32683744000.0,3.0596242438750606e-11,-89.9999999999694
REQ_4,Edge,243,enabled,2,2,5,0,0,2,2,90,7000,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179702693.0,1437621544000.0,6.95593355990534e-13,-89.9999999999993
REQ_4,Edge,244,enabled,2,2,5,0,1,1,2,50,7009,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_4,Edge,245,enabled,1,2,3,0,0,1,2,90,7009,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_4,Edge,246,enabled,1,2,3,2,0,2,2,90,7000,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179720332.0,1437762656000.0,6.955250856340223e-13,-89.9999999999993
REQ_4,Edge,247,enabled,1,2,3,0,1,1,2,90,7009,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175812190.0,1406497520000.0,7.109859634250278e-13,-89.99999999999929
REQ_4,Edge,248,enabled,2,2,5,0,1,2,0,90,7009,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8364932.0,66919456000.0,1.4943335469632573e-11,-89.99999999998505
REQ_4,Edge,249,enabled,1,2,3,2,0,1,2,50,7009,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_4,Edge,250,not_enabled,2,2,3,0,1,2,0,50,7009,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_4,Edge,251,enabled,1,2,5,2,0,1,0,90,7000,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_4,Edge,252,not_enabled,1,2,5,2,1,2,2,90,7009,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179915695.0,1439325560000.0,6.947698437606022e-13,-89.9999999999993
REQ_4,Edge,253,enabled,1,2,3,0,0,1,0,90,7009,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,4085467.0,32683736000.0,3.059624992779285e-11,-89.9999999999694
REQ_4,Edge,254,not_enabled,1,2,3,2,1,2,2,50,7000,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_4,Edge,255,not_enabled,1,2,5,0,0,1,2,90,7000,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175618591.0,1404948728000.0,7.117697424655358e-13,-89.99999999999929
REQ_4,Edge,256,not_enabled,1,2,5,2,0,1,2,50,7000,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_4,Edge,257,enabled,1,2,3,0,1,2,0,90,7000,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_4,Edge,258,enabled,1,2,3,0,1,1,0,90,7000,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_4,Edge,259,not_enabled,2,2,3,2,1,1,2,50,7000,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175830713.0,1406645704000.0,7.109110641500324e-13,-49.99999999999929
REQ_4,Edge,260,not_enabled,2,2,3,0,1,2,2,90,7000,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_4,Edge,261,not_enabled,2,2,5,0,0,1,2,90,7009,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175618592.0,1404948736000.0,7.117697384126065e-13,-89.99999999999929
REQ_4,Edge,262,not_enabled,2,2,5,0,0,2,0,50,7009,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_4,Edge,263,not_enabled,2,2,3,0,0,1,2,50,7000,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175617710.0,1404941680000.0,7.117733131141882e-13,-49.99999999999929
REQ_4,Edge,264,not_enabled,1,2,3,2,1,1,2,50,7000,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175830712.0,1406645696000.0,7.109110681931888e-13,-49.99999999999929
REQ_4,Edge,265,not_enabled,1,2,3,0,0,1,0,50,7009,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_4,Edge,266,not_enabled,1,2,5,0,1,1,0,50,7000,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_4,Edge,267,not_enabled,1,2,5,0,1,2,2,50,7000,46,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_3', 'REQ_4', 'REQ_5', 'REQ_6', 'REQ_7', 'REQ_8']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179897173.0,1439177384000.0,6.948413764409662e-13,-49.999999999999304
REQ_4,Edge,268,not_enabled,2,2,5,0,0,2,2,90,7000,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_4,Edge,269,enabled,2,2,3,2,0,1,2,50,7009,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
REQ_4,Edge,270,enabled,2,2,3,0,1,2,0,90,7000,-10,8000.0,25,"['REQ_1', 'REQ_2', 'REQ_4']",f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25,8000.0,,,,
