Requirement_ID,test_case_no,Auto_Drift_Estimate,a0,a1,a2,a3,a4,a5,a6,t0,actual_frequency,present_temperature,f0,temp0,executed_requirements,executed_requirement_texts,theoretical_frequency,delfbyf0,deltaf,new_time_period,delta_time_period
REQ_5,61,enabled,2,2,3,0,1,1,2,90,7009,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175812191.0,1406497528000.0,7.109859593810194e-13,-89.99999999999929
REQ_5,63,enabled,1,2,5,2,1,2,0,50,7009,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8383453.0,67067624000.0,1.4910322165541793e-11,-49.99999999998509
REQ_5,65,enabled,1,2,5,2,1,1,2,90,7009,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175831594.0,1406652752000.0,7.109075021471539e-13,-89.99999999999929
REQ_5,67,not_enabled,1,2,5,2,1,1,2,90,7000,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175831594.0,1406652752000.0,7.109075021471539e-13,-89.99999999999929
REQ_5,68,not_enabled,2,2,5,0,0,2,2,90,7009,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179702693.0,1437621544000.0,6.95593355990534e-13,-89.9999999999993
REQ_5,69,enabled,2,2,5,2,1,1,2,50,7009,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175831595.0,1406652760000.0,7.109074981040381e-13,-49.99999999999929
REQ_5,70,enabled,1,2,5,2,0,1,2,50,7009,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175637113.0,1405096904000.0,7.116946820248937e-13,-49.99999999999929
REQ_5,72,not_enabled,1,2,5,2,1,2,2,90,7000,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179915695.0,1439325560000.0,6.947698437606022e-13,-89.9999999999993
REQ_5,73,enabled,2,2,3,0,1,2,2,90,7000,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179896292.0,1439170336000.0,6.948447792640174e-13,-89.9999999999993
REQ_5,75,enabled,2,2,5,0,1,2,2,90,7000,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179897174.0,1439177392000.0,6.948413725785299e-13,-89.9999999999993
REQ_5,78,enabled,1,2,3,0,1,1,0,90,7000,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,4279948.0,34239584000.0,2.920595549152572e-11,-89.9999999999708
REQ_5,79,enabled,1,2,3,2,1,2,2,50,7000,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179914813.0,1439318504000.0,6.947732497447376e-13,-49.999999999999304
REQ_5,80,enabled,1,2,3,2,0,2,0,50,7009,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8188090.0,65504720000.0,1.5266073618380646e-11,-49.99999999998473
REQ_5,81,not_enabled,2,2,5,2,0,1,2,90,7009,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175637114.0,1405096912000.0,7.116946779728191e-13,-89.99999999999929
REQ_5,82,not_enabled,2,2,3,2,1,1,0,90,7009,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,4298471.0,34387768000.0,2.908010102194454e-11,-89.99999999997092
REQ_5,85,not_enabled,2,2,3,0,0,2,2,50,7009,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179701811.0,1437614488000.0,6.955967700537154e-13,-49.999999999999304
REQ_5,86,not_enabled,2,2,5,0,0,1,2,90,7000,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175618592.0,1404948736000.0,7.117697384126065e-13,-89.99999999999929
REQ_5,87,enabled,2,2,5,2,1,2,2,50,7000,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179915696.0,1439325568000.0,6.947698398989611e-13,-49.999999999999304
REQ_5,98,not_enabled,2,2,5,2,1,2,2,50,7009,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179915696.0,1439325568000.0,6.947698398989611e-13,-49.999999999999304
REQ_5,100,not_enabled,1,2,5,0,1,2,2,50,7009,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179897173.0,1439177384000.0,6.948413764409662e-13,-49.999999999999304
REQ_5,101,not_enabled,1,2,3,2,0,1,2,90,7000,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175636231.0,1405089848000.0,7.116982559726059e-13,-89.99999999999929
REQ_5,103,enabled,1,2,3,0,0,1,0,90,7009,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,4085467.0,32683736000.0,3.059624992779285e-11,-89.9999999999694
REQ_5,105,not_enabled,2,2,5,2,1,2,0,50,7009,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8383454.0,67067632000.0,1.4910320387000347e-11,-49.99999999998509
REQ_5,106,enabled,2,2,5,0,0,2,0,50,7000,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8170451.0,65363608000.0,1.5299031191909577e-11,-49.9999999999847
REQ_5,108,not_enabled,1,2,3,2,0,2,0,90,7000,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8188090.0,65504720000.0,1.5266073618380646e-11,-89.99999999998474
REQ_5,109,not_enabled,2,2,5,0,1,1,2,50,7009,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175813073.0,1406504584000.0,7.109823925836141e-13,-49.99999999999929
REQ_5,112,not_enabled,1,2,3,0,0,2,2,90,7009,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179701810.0,1437614480000.0,6.955967739245544e-13,-89.9999999999993
REQ_5,113,enabled,2,2,5,2,1,2,0,90,7000,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8383454.0,67067632000.0,1.4910320387000347e-11,-89.99999999998509
REQ_5,116,enabled,1,2,5,0,1,2,2,90,7009,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179897173.0,1439177384000.0,6.948413764409662e-13,-89.9999999999993
REQ_5,125,not_enabled,2,2,5,0,1,1,0,90,7000,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,4280831.0,34246648000.0,2.919993122832197e-11,-89.9999999999708
REQ_5,133,enabled,2,2,3,2,1,1,2,90,7009,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175830713.0,1406645704000.0,7.109110641500324e-13,-89.99999999999929
REQ_5,134,not_enabled,2,2,5,2,1,2,0,90,7000,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8383454.0,67067632000.0,1.4910320387000347e-11,-89.99999999998509
REQ_5,136,not_enabled,2,2,3,2,1,2,0,50,7009,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8382572.0,67060576000.0,1.4911889225420406e-11,-49.999999999985086
REQ_5,137,enabled,1,2,5,0,0,1,0,90,7009,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,4086349.0,32690792000.0,3.05896460166163e-11,-89.9999999999694
REQ_5,138,enabled,1,2,5,2,1,1,0,90,7009,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,4299352.0,34394816000.0,2.9074142086030153e-11,-89.99999999997092
REQ_5,139,not_enabled,1,2,3,0,1,2,0,90,7009,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8364049.0,66912392000.0,1.4944913050495872e-11,-89.99999999998505
REQ_5,142,enabled,1,2,3,2,1,2,0,50,7000,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8382571.0,67060568000.0,1.491189100433614e-11,-49.999999999985086
REQ_5,143,not_enabled,2,2,5,0,0,2,0,90,7009,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,8170451.0,65363608000.0,1.5299031191909577e-11,-89.9999999999847
REQ_5,144,enabled,1,2,5,0,0,1,2,50,7000,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175618591.0,1404948728000.0,7.117697424655358e-13,-49.99999999999929
REQ_5,148,not_enabled,2,2,5,0,1,1,2,90,7009,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,175813073.0,1406504584000.0,7.109823925836141e-13,-89.99999999999929
REQ_5,156,not_enabled,2,2,5,2,1,2,2,90,7000,46,8000.0,25,REQ_5,f0 = 1 / 0.000125 | theoretical_frequency = f0 | temp0 = 25 | delfbyf0 = a0 + a1 * (present_temperature - temp0) + a2 * (present_temperature - temp0) ** 2 + a3 * (present_temperature - temp0) ** 3 + a4 * (present_temperature - temp0) ** 4 + a5 * (present_temperature - temp0) ** 5 + a6 * (present_temperature - temp0) ** 6 | deltaf = actual_frequency - theoretical_frequency | deltaf = f0 * delfbyf0 | new_time_period = 1 / (f0 + deltaf) | delta_time_period = new_time_period - t0,8000.0,179915696.0,1439325568000.0,6.947698398989611e-13,-89.9999999999993
